UNIPROT	PATH	PATHNAME
Q8QZR1	mmu00270	Cysteine and methionine metabolism
Q8QZR1	mmu00360	Phenylalanine metabolism
Q8QZR1	mmu00350	Tyrosine metabolism
Q8QZR1	mmu00400	Phenylalanine, tyrosine and tryptophan biosynthesis
Q8QZR5	mmu00250	Alanine, aspartate and glutamate metabolism
Q8QZR5	mmu01210	2-Oxocarboxylic acid metabolism
Q8QZR5	mmu00220	Arginine biosynthesis
Q8QZR5	mmu01230	Biosynthesis of amino acids
Q8QZR5	mmu01100	Metabolic pathways
Q8QZR5	mmu01200	Carbon metabolism
Q8QZS1	mmu01100	Metabolic pathways
Q8QZS1	mmu00280	Valine, leucine and isoleucine degradation
Q8QZS1	mmu00410	beta-Alanine metabolism
Q8QZS1	mmu01200	Carbon metabolism
Q8QZS1	mmu00640	Propanoate metabolism
Q8QZS3	mmu04150	mTOR signaling pathway
Q8QZS3	mmu05211	Renal cell carcinoma
Q8QZT1	mmu01200	Carbon metabolism
Q8QZT1	mmu00280	Valine, leucine and isoleucine degradation
Q8QZT1	mmu00380	Tryptophan metabolism
Q8QZT1	mmu00650	Butanoate metabolism
Q8QZT1	mmu00620	Pyruvate metabolism
Q8QZT1	mmu04975	Fat digestion and absorption
Q8QZT1	mmu01212	Fatty acid metabolism
Q8QZT1	mmu00310	Lysine degradation
Q8QZT1	mmu01100	Metabolic pathways
Q8QZT1	mmu00071	Fatty acid degradation
Q8QZT1	mmu00630	Glyoxylate and dicarboxylate metabolism
Q8QZT1	mmu00900	Terpenoid backbone biosynthesis
Q8QZT4	mmu04530	Tight junction
Q8QZT4	mmu05165	Human papillomavirus infection
Q8QZW2	mmu05202	Transcriptional misregulation in cancer
Q8QZW7	mmu05032	Morphine addiction
Q8QZW7	mmu04080	Neuroactive ligand-receptor interaction
Q8QZW7	mmu04727	GABAergic synapse
Q8QZW7	mmu05033	Nicotine addiction
Q8QZW7	mmu04723	Retrograde endocannabinoid signaling
Q8QZY2	mmu00260	Glycine, serine and threonine metabolism
Q8QZY2	mmu01200	Carbon metabolism
Q8QZY2	mmu00030	Pentose phosphate pathway
Q8QZY2	mmu00630	Glyoxylate and dicarboxylate metabolism
Q8QZY2	mmu01100	Metabolic pathways
Q8QZY2	mmu00561	Glycerolipid metabolism
Q8QZY9	mmu03040	Spliceosome
Q8R000	mmu04976	Bile secretion
Q8R007	mmu03265	Virion - Ebolavirus, Lyssavirus and Morbillivirus
Q8R007	mmu04520	Adherens junction
Q8R023	mmu04550	Signaling pathways regulating pluripotency of stem cells
Q8R023	mmu03083	Polycomb repressive complex
Q8R034	mmu04914	Progesterone-mediated oocyte maturation
Q8R034	mmu04120	Ubiquitin mediated proteolysis
Q8R034	mmu04114	Oocyte meiosis
Q8R034	mmu04110	Cell cycle
Q8R034	mmu05166	Human T-cell leukemia virus 1 infection
Q8R050	mmu03015	mRNA surveillance pathway
Q8R071	mmu01100	Metabolic pathways
Q8R071	mmu04020	Calcium signaling pathway
Q8R071	mmu00562	Inositol phosphate metabolism
Q8R071	mmu04070	Phosphatidylinositol signaling system
Q8R080	mmu04115	p53 signaling pathway
Q8R086	mmu01100	Metabolic pathways
Q8R086	mmu00920	Sulfur metabolism
Q8R087	mmu01100	Metabolic pathways
Q8R087	mmu00534	Glycosaminoglycan biosynthesis - heparan sulfate / heparin
Q8R087	mmu00532	Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate
Q8R089	mmu03083	Polycomb repressive complex
Q8R090	mmu04726	Serotonergic synapse
Q8R090	mmu05034	Alcoholism
Q8R090	mmu04728	Dopaminergic synapse
Q8R090	mmu04721	Synaptic vesicle cycle
Q8R090	mmu05031	Amphetamine addiction
Q8R090	mmu05030	Cocaine addiction
Q8R090	mmu05012	Parkinson disease
Q8R0A0	mmu03022	Basal transcription factors
Q8R0C0	mmu04623	Cytosolic DNA-sensing pathway
Q8R0C0	mmu03020	RNA polymerase
Q8R0F3	mmu04142	Lysosome
Q8R0F8	mmu01100	Metabolic pathways
Q8R0F8	mmu00350	Tyrosine metabolism
Q8R0G9	mmu05014	Amyotrophic lateral sclerosis
Q8R0G9	mmu03013	Nucleocytoplasmic transport
Q8R0H9	mmu04142	Lysosome
Q8R0I0	mmu04974	Protein digestion and absorption
Q8R0I0	mmu05171	Coronavirus disease - COVID-19
Q8R0I0	mmu04614	Renin-angiotensin system
Q8R0J7	mmu04144	Endocytosis
Q8R0J8	mmu01100	Metabolic pathways
Q8R0J8	mmu01200	Carbon metabolism
Q8R0J8	mmu00030	Pentose phosphate pathway
Q8R0K9	mmu04350	TGF-beta signaling pathway
Q8R0K9	mmu04110	Cell cycle
Q8R0K9	mmu04218	Cellular senescence
Q8R0L9	mmu05165	Human papillomavirus infection
Q8R0N9	mmu04623	Cytosolic DNA-sensing pathway
Q8R0S2	mmu04144	Endocytosis
Q8R0S4	mmu05414	Dilated cardiomyopathy
Q8R0S4	mmu05412	Arrhythmogenic right ventricular cardiomyopathy
Q8R0S4	mmu04010	MAPK signaling pathway
Q8R0S4	mmu04260	Cardiac muscle contraction
Q8R0S4	mmu04261	Adrenergic signaling in cardiomyocytes
Q8R0S4	mmu04921	Oxytocin signaling pathway
Q8R0S4	mmu05410	Hypertrophic cardiomyopathy
Q8R0T2	mmu05168	Herpes simplex virus 1 infection
Q8R0V5	mmu05143	African trypanosomiasis
Q8R0V5	mmu01240	Biosynthesis of cofactors
Q8R0V5	mmu01100	Metabolic pathways
Q8R0V5	mmu00380	Tryptophan metabolism
Q8R0X7	mmu00600	Sphingolipid metabolism
Q8R0X7	mmu01100	Metabolic pathways
Q8R0X7	mmu04071	Sphingolipid signaling pathway
Q8R0Y6	mmu00670	One carbon pool by folate
Q8R0Y6	mmu01100	Metabolic pathways
Q8R104	mmu05230	Central carbon metabolism in cancer
Q8R104	mmu01100	Metabolic pathways
Q8R104	mmu00760	Nicotinate and nicotinamide metabolism
Q8R105	mmu04144	Endocytosis
Q8R116	mmu04310	Wnt signaling pathway
Q8R123	mmu01100	Metabolic pathways
Q8R123	mmu00740	Riboflavin metabolism
Q8R123	mmu01240	Biosynthesis of cofactors
Q8R151	mmu04622	RIG-I-like receptor signaling pathway
Q8R180	mmu04141	Protein processing in endoplasmic reticulum
Q8R180	mmu05417	Lipid and atherosclerosis
Q8R183	mmu04148	Efferocytosis
Q8R183	mmu03264	Virion - Flavivirus
Q8R197	mmu01100	Metabolic pathways
Q8R197	mmu00061	Fatty acid biosynthesis
Q8R1B5	mmu04721	Synaptic vesicle cycle
Q8R1B8	mmu04710	Circadian rhythm
Q8R1D1	mmu05168	Herpes simplex virus 1 infection
Q8R1F5	mmu00630	Glyoxylate and dicarboxylate metabolism
Q8R1F5	mmu01100	Metabolic pathways
Q8R1F9	mmu03008	Ribosome biogenesis in eukaryotes
Q8R1G2	mmu01100	Metabolic pathways
Q8R1G6	mmu04820	Cytoskeleton in muscle cells
Q8R1H8	mmu05235	PD-L1 expression and PD-1 checkpoint pathway in cancer
Q8R1I1	mmu05016	Huntington disease
Q8R1I1	mmu04932	Non-alcoholic fatty liver disease
Q8R1I1	mmu01100	Metabolic pathways
Q8R1I1	mmu04714	Thermogenesis
Q8R1I1	mmu04260	Cardiac muscle contraction
Q8R1I1	mmu05020	Prion disease
Q8R1I1	mmu05014	Amyotrophic lateral sclerosis
Q8R1I1	mmu05415	Diabetic cardiomyopathy
Q8R1I1	mmu05208	Chemical carcinogenesis - reactive oxygen species
Q8R1I1	mmu00190	Oxidative phosphorylation
Q8R1I1	mmu05012	Parkinson disease
Q8R1I1	mmu05022	Pathways of neurodegeneration - multiple diseases
Q8R1I1	mmu05010	Alzheimer disease
Q8R1I2	mmu04080	Neuroactive ligand-receptor interaction
Q8R1K4	mmu01100	Metabolic pathways
Q8R1K4	mmu00310	Lysine degradation
Q8R1L8	mmu04979	Cholesterol metabolism
Q8R1M2	mmu05322	Systemic lupus erythematosus
Q8R1M2	mmu04613	Neutrophil extracellular trap formation
Q8R1M2	mmu03082	ATP-dependent chromatin remodeling
Q8R1M2	mmu05034	Alcoholism
Q8R1M2	mmu04217	Necroptosis
Q8R1P4	mmu04136	Autophagy - other
Q8R1P4	mmu04140	Autophagy - animal
Q8R1Q0	mmu04130	SNARE interactions in vesicular transport
Q8R1Q8	mmu04145	Phagosome
Q8R1Q8	mmu05132	Salmonella infection
Q8R1Q8	mmu04814	Motor proteins
Q8R1Q8	mmu04962	Vasopressin-regulated water reabsorption
Q8R1Q9	mmu00030	Pentose phosphate pathway
Q8R1Q9	mmu01100	Metabolic pathways
Q8R1R4	mmu04060	Cytokine-cytokine receptor interaction
Q8R1R4	mmu04061	Viral protein interaction with cytokine and cytokine receptor
Q8R1S0	mmu01100	Metabolic pathways
Q8R1S0	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
Q8R1S0	mmu01240	Biosynthesis of cofactors
Q8R1T1	mmu04144	Endocytosis
Q8R1T1	mmu04217	Necroptosis
Q8R1X6	mmu04144	Endocytosis
Q8R207	mmu04071	Sphingolipid signaling pathway
Q8R216	mmu01100	Metabolic pathways
Q8R216	mmu00760	Nicotinate and nicotinamide metabolism
Q8R238	mmu01200	Carbon metabolism
Q8R238	mmu00260	Glycine, serine and threonine metabolism
Q8R238	mmu00270	Cysteine and methionine metabolism
Q8R238	mmu01230	Biosynthesis of amino acids
Q8R238	mmu01100	Metabolic pathways
Q8R238	mmu00290	Valine, leucine and isoleucine biosynthesis
Q8R2E9	mmu04141	Protein processing in endoplasmic reticulum
Q8R2F2	mmu04071	Sphingolipid signaling pathway
Q8R2F2	mmu00600	Sphingolipid metabolism
Q8R2F2	mmu01100	Metabolic pathways
Q8R2H9	mmu00564	Glycerophospholipid metabolism
Q8R2H9	mmu01100	Metabolic pathways
Q8R2I7	mmu02010	ABC transporters
Q8R2I7	mmu05150	Staphylococcus aureus infection
Q8R2I8	mmu05150	Staphylococcus aureus infection
Q8R2I8	mmu02010	ABC transporters
Q8R2K4	mmu03022	Basal transcription factors
Q8R2L5	mmu03010	Ribosome
Q8R2N1	mmu04962	Vasopressin-regulated water reabsorption
Q8R2N2	mmu03008	Ribosome biogenesis in eukaryotes
Q8R2Q8	mmu05170	Human immunodeficiency virus 1 infection
Q8R2Q8	mmu05168	Herpes simplex virus 1 infection
Q8R2Q8	mmu03250	Viral life cycle - HIV-1
Q8R2R1	mmu01100	Metabolic pathways
Q8R2R1	mmu00514	Other types of O-glycan biosynthesis
Q8R2R1	mmu00515	Mannose type O-glycan biosynthesis
Q8R2R9	mmu04142	Lysosome
Q8R2S9	mmu03082	ATP-dependent chromatin remodeling
Q8R2U0	mmu03013	Nucleocytoplasmic transport
Q8R2U0	mmu04150	mTOR signaling pathway
Q8R2U0	mmu05014	Amyotrophic lateral sclerosis
Q8R2W9	mmu01100	Metabolic pathways
Q8R2W9	mmu01240	Biosynthesis of cofactors
Q8R2W9	mmu00770	Pantothenate and CoA biosynthesis
Q8R2Y0	mmu04723	Retrograde endocannabinoid signaling
Q8R2Y3	mmu00510	N-Glycan biosynthesis
Q8R2Y3	mmu01100	Metabolic pathways
Q8R2Z3	mmu04971	Gastric acid secretion
Q8R307	mmu04140	Autophagy - animal
Q8R307	mmu04148	Efferocytosis
Q8R307	mmu05132	Salmonella infection
Q8R317	mmu04141	Protein processing in endoplasmic reticulum
Q8R317	mmu05014	Amyotrophic lateral sclerosis
Q8R322	mmu03013	Nucleocytoplasmic transport
Q8R322	mmu03015	mRNA surveillance pathway
Q8R322	mmu05014	Amyotrophic lateral sclerosis
Q8R323	mmu03430	Mismatch repair
Q8R323	mmu03410	Base excision repair
Q8R323	mmu03030	DNA replication
Q8R323	mmu03420	Nucleotide excision repair
Q8R331	mmu03082	ATP-dependent chromatin remodeling
Q8R332	mmu05014	Amyotrophic lateral sclerosis
Q8R332	mmu03013	Nucleocytoplasmic transport
Q8R344	mmu03040	Spliceosome
Q8R349	mmu04110	Cell cycle
Q8R349	mmu04120	Ubiquitin mediated proteolysis
Q8R349	mmu04914	Progesterone-mediated oocyte maturation
Q8R349	mmu05166	Human T-cell leukemia virus 1 infection
Q8R349	mmu04114	Oocyte meiosis
Q8R361	mmu04144	Endocytosis
Q8R3B1	mmu04020	Calcium signaling pathway
Q8R3B1	mmu04919	Thyroid hormone signaling pathway
Q8R3B1	mmu01100	Metabolic pathways
Q8R3B1	mmu00562	Inositol phosphate metabolism
Q8R3B1	mmu04070	Phosphatidylinositol signaling system
Q8R3B1	mmu04933	AGE-RAGE signaling pathway in diabetic complications
Q8R3B7	mmu03082	ATP-dependent chromatin remodeling
Q8R3E3	mmu05010	Alzheimer disease
Q8R3E3	mmu05016	Huntington disease
Q8R3E3	mmu04136	Autophagy - other
Q8R3E3	mmu05022	Pathways of neurodegeneration - multiple diseases
Q8R3E3	mmu04140	Autophagy - animal
Q8R3E3	mmu05017	Spinocerebellar ataxia
Q8R3E3	mmu05014	Amyotrophic lateral sclerosis
Q8R3F5	mmu01100	Metabolic pathways
Q8R3F5	mmu01212	Fatty acid metabolism
Q8R3F5	mmu00061	Fatty acid biosynthesis
Q8R3H7	mmu00534	Glycosaminoglycan biosynthesis - heparan sulfate / heparin
Q8R3I2	mmu00561	Glycerolipid metabolism
Q8R3I2	mmu00564	Glycerophospholipid metabolism
Q8R3I2	mmu01100	Metabolic pathways
Q8R3J5	mmu00480	Glutathione metabolism
Q8R3J5	mmu01100	Metabolic pathways
Q8R3N6	mmu03040	Spliceosome
Q8R3N6	mmu03013	Nucleocytoplasmic transport
Q8R3P0	mmu00250	Alanine, aspartate and glutamate metabolism
Q8R3P0	mmu01100	Metabolic pathways
Q8R3P0	mmu00340	Histidine metabolism
Q8R3P2	mmu04330	Notch signaling pathway
Q8R3R8	mmu04068	FoxO signaling pathway
Q8R3R8	mmu04137	Mitophagy - animal
Q8R3R8	mmu04727	GABAergic synapse
Q8R3R8	mmu04140	Autophagy - animal
Q8R3R8	mmu04136	Autophagy - other
Q8R3R8	mmu04621	NOD-like receptor signaling pathway
Q8R3U1	mmu01100	Metabolic pathways
Q8R3U1	mmu00564	Glycerophospholipid metabolism
Q8R3U1	mmu00590	Arachidonic acid metabolism
Q8R3U1	mmu00565	Ether lipid metabolism
Q8R3U1	mmu00592	alpha-Linolenic acid metabolism
Q8R3U1	mmu04014	Ras signaling pathway
Q8R3U1	mmu00591	Linoleic acid metabolism
Q8R3U1	mmu04923	Regulation of lipolysis in adipocytes
Q8R3V5	mmu04144	Endocytosis
Q8R3Z5	mmu04261	Adrenergic signaling in cardiomyocytes
Q8R3Z5	mmu05410	Hypertrophic cardiomyopathy
Q8R3Z5	mmu04010	MAPK signaling pathway
Q8R3Z5	mmu05414	Dilated cardiomyopathy
Q8R3Z5	mmu04260	Cardiac muscle contraction
Q8R3Z5	mmu04921	Oxytocin signaling pathway
Q8R3Z5	mmu05412	Arrhythmogenic right ventricular cardiomyopathy
Q8R420	mmu02010	ABC transporters
Q8R429	mmu04022	cGMP-PKG signaling pathway
Q8R429	mmu05415	Diabetic cardiomyopathy
Q8R429	mmu05017	Spinocerebellar ataxia
Q8R429	mmu04148	Efferocytosis
Q8R429	mmu04919	Thyroid hormone signaling pathway
Q8R429	mmu05010	Alzheimer disease
Q8R429	mmu04380	Osteoclast differentiation
Q8R429	mmu05412	Arrhythmogenic right ventricular cardiomyopathy
Q8R429	mmu05414	Dilated cardiomyopathy
Q8R429	mmu04020	Calcium signaling pathway
Q8R429	mmu04972	Pancreatic secretion
Q8R429	mmu05022	Pathways of neurodegeneration - multiple diseases
Q8R429	mmu05410	Hypertrophic cardiomyopathy
Q8R429	mmu04024	cAMP signaling pathway
Q8R429	mmu04261	Adrenergic signaling in cardiomyocytes
Q8R429	mmu04260	Cardiac muscle contraction
Q8R459	mmu04060	Cytokine-cytokine receptor interaction
Q8R480	mmu05014	Amyotrophic lateral sclerosis
Q8R480	mmu03013	Nucleocytoplasmic transport
Q8R493	mmu05207	Chemical carcinogenesis - receptor activation
Q8R493	mmu04080	Neuroactive ligand-receptor interaction
Q8R493	mmu04725	Cholinergic synapse
Q8R4B8	mmu05133	Pertussis
Q8R4B8	mmu05164	Influenza A
Q8R4B8	mmu05135	Yersinia infection
Q8R4B8	mmu05417	Lipid and atherosclerosis
Q8R4B8	mmu04217	Necroptosis
Q8R4B8	mmu05171	Coronavirus disease - COVID-19
Q8R4B8	mmu04625	C-type lectin receptor signaling pathway
Q8R4B8	mmu04621	NOD-like receptor signaling pathway
Q8R4B8	mmu04623	Cytosolic DNA-sensing pathway
Q8R4B8	mmu05132	Salmonella infection
Q8R4C2	mmu04144	Endocytosis
Q8R4D5	mmu04750	Inflammatory mediator regulation of TRP channels
Q8R4E4	mmu04820	Cytoskeleton in muscle cells
Q8R4E9	mmu04110	Cell cycle
Q8R4F0	mmu04020	Calcium signaling pathway
Q8R4F1	mmu04514	Cell adhesion molecules
Q8R4F1	mmu04360	Axon guidance
Q8R4G0	mmu04514	Cell adhesion molecules
Q8R4G0	mmu04360	Axon guidance
Q8R4G6	mmu01100	Metabolic pathways
Q8R4G6	mmu00510	N-Glycan biosynthesis
Q8R4G9	mmu05207	Chemical carcinogenesis - receptor activation
Q8R4G9	mmu04725	Cholinergic synapse
Q8R4G9	mmu04080	Neuroactive ligand-receptor interaction
Q8R4H7	mmu01230	Biosynthesis of amino acids
Q8R4H7	mmu01100	Metabolic pathways
Q8R4H7	mmu00220	Arginine biosynthesis
Q8R4H7	mmu01210	2-Oxocarboxylic acid metabolism
Q8R4I4	mmu03022	Basal transcription factors
Q8R4I4	mmu05203	Viral carcinogenesis
Q8R4K2	mmu05140	Leishmaniasis
Q8R4K2	mmu04010	MAPK signaling pathway
Q8R4K2	mmu04621	NOD-like receptor signaling pathway
Q8R4K2	mmu05142	Chagas disease
Q8R4K2	mmu05152	Tuberculosis
Q8R4K2	mmu04936	Alcoholic liver disease
Q8R4K2	mmu05417	Lipid and atherosclerosis
Q8R4K2	mmu05164	Influenza A
Q8R4K2	mmu05168	Herpes simplex virus 1 infection
Q8R4K2	mmu05135	Yersinia infection
Q8R4K2	mmu05170	Human immunodeficiency virus 1 infection
Q8R4K2	mmu04064	NF-kappa B signaling pathway
Q8R4K2	mmu05161	Hepatitis B
Q8R4K2	mmu05145	Toxoplasmosis
Q8R4K2	mmu05162	Measles
Q8R4K2	mmu05132	Salmonella infection
Q8R4K2	mmu04620	Toll-like receptor signaling pathway
Q8R4K2	mmu05169	Epstein-Barr virus infection
Q8R4K2	mmu05171	Coronavirus disease - COVID-19
Q8R4K2	mmu05133	Pertussis
Q8R4K2	mmu04722	Neurotrophin signaling pathway
Q8R4P9	mmu02010	ABC transporters
Q8R4R6	mmu03013	Nucleocytoplasmic transport
Q8R4R6	mmu05014	Amyotrophic lateral sclerosis
Q8R4U0	mmu04148	Efferocytosis
Q8R4X1	mmu00600	Sphingolipid metabolism
Q8R4X1	mmu04071	Sphingolipid signaling pathway
Q8R4X1	mmu01100	Metabolic pathways
Q8R507	mmu01100	Metabolic pathways
Q8R507	mmu00515	Mannose type O-glycan biosynthesis
Q8R516	mmu05417	Lipid and atherosclerosis
Q8R519	mmu00380	Tryptophan metabolism
Q8R519	mmu01100	Metabolic pathways
Q8R527	mmu04910	Insulin signaling pathway
Q8R550	mmu04144	Endocytosis
Q8R5A0	mmu00310	Lysine degradation
Q8R5A0	mmu01100	Metabolic pathways
Q8R5A3	mmu04015	Rap1 signaling pathway
Q8R5A3	mmu04611	Platelet activation
Q8R5C5	mmu05014	Amyotrophic lateral sclerosis
Q8R5C5	mmu05022	Pathways of neurodegeneration - multiple diseases
Q8R5C5	mmu05132	Salmonella infection
Q8R5C5	mmu04814	Motor proteins
Q8R5C5	mmu05016	Huntington disease
Q8R5F7	mmu05168	Herpes simplex virus 1 infection
Q8R5F7	mmu05164	Influenza A
Q8R5F7	mmu05171	Coronavirus disease - COVID-19
Q8R5F7	mmu04622	RIG-I-like receptor signaling pathway
Q8R5F7	mmu05162	Measles
Q8R5F7	mmu05161	Hepatitis B
Q8R5G7	mmu04024	cAMP signaling pathway
Q8R5G7	mmu04015	Rap1 signaling pathway
Q8R5G7	mmu04144	Endocytosis
Q8R5H1	mmu04137	Mitophagy - animal
Q8R5H6	mmu05231	Choline metabolism in cancer
Q8R5H6	mmu05100	Bacterial invasion of epithelial cells
Q8R5H6	mmu04810	Regulation of actin cytoskeleton
Q8R5H6	mmu04666	Fc gamma R-mediated phagocytosis
Q8R5H6	mmu04520	Adherens junction
Q8R5I6	mmu05208	Chemical carcinogenesis - reactive oxygen species
Q8R5I6	mmu05200	Pathways in cancer
Q8R5I6	mmu00982	Drug metabolism - cytochrome P450
Q8R5I6	mmu05225	Hepatocellular carcinoma
Q8R5I6	mmu05418	Fluid shear stress and atherosclerosis
Q8R5I6	mmu00980	Metabolism of xenobiotics by cytochrome P450
Q8R5I6	mmu01100	Metabolic pathways
Q8R5I6	mmu05204	Chemical carcinogenesis - DNA adducts
Q8R5I6	mmu05207	Chemical carcinogenesis - receptor activation
Q8R5I6	mmu00480	Glutathione metabolism
Q8R5I6	mmu00983	Drug metabolism - other enzymes
Q8R5I6	mmu01524	Platinum drug resistance
Q8R5K4	mmu03008	Ribosome biogenesis in eukaryotes
Q8R5L3	mmu04140	Autophagy - animal
Q8R5L3	mmu05132	Salmonella infection
Q8R5L3	mmu04148	Efferocytosis
Q8R5M2	mmu05226	Gastric cancer
Q8R5M2	mmu04150	mTOR signaling pathway
Q8R5M2	mmu04310	Wnt signaling pathway
Q8R5M2	mmu05022	Pathways of neurodegeneration - multiple diseases
Q8R5M2	mmu04934	Cushing syndrome
Q8R5M2	mmu05225	Hepatocellular carcinoma
Q8R5M2	mmu05200	Pathways in cancer
Q8R5M2	mmu04550	Signaling pathways regulating pluripotency of stem cells
Q8R5M2	mmu04390	Hippo signaling pathway
Q8R5M2	mmu05217	Basal cell carcinoma
Q8R5M2	mmu05165	Human papillomavirus infection
Q8R5M2	mmu04916	Melanogenesis
Q8R5M2	mmu05224	Breast cancer
Q8R5M2	mmu05205	Proteoglycans in cancer
Q8R5M2	mmu05010	Alzheimer disease
Q8R5M8	mmu04514	Cell adhesion molecules
Q8VBT2	mmu01100	Metabolic pathways
Q8VBT2	mmu01200	Carbon metabolism
Q8VBT2	mmu00290	Valine, leucine and isoleucine biosynthesis
Q8VBT2	mmu01230	Biosynthesis of amino acids
Q8VBT2	mmu00270	Cysteine and methionine metabolism
Q8VBT2	mmu00260	Glycine, serine and threonine metabolism
Q8VBT3	mmu04380	Osteoclast differentiation
Q8VBT9	mmu05202	Transcriptional misregulation in cancer
Q8VBV3	mmu03018	RNA degradation
Q8VBV4	mmu04120	Ubiquitin mediated proteolysis
Q8VBV8	mmu04744	Phototransduction
Q8VBV9	mmu04740	Olfactory transduction
Q8VBW6	mmu05010	Alzheimer disease
Q8VBW9	mmu04740	Olfactory transduction
Q8VBX6	mmu04530	Tight junction
Q8VBY2	mmu05034	Alcoholism
Q8VC12	mmu01100	Metabolic pathways
Q8VC12	mmu00340	Histidine metabolism
Q8VC19	mmu01240	Biosynthesis of cofactors
Q8VC19	mmu01100	Metabolic pathways
Q8VC19	mmu00260	Glycine, serine and threonine metabolism
Q8VC19	mmu00860	Porphyrin metabolism
Q8VC30	mmu00051	Fructose and mannose metabolism
Q8VC30	mmu04622	RIG-I-like receptor signaling pathway
Q8VC30	mmu01200	Carbon metabolism
Q8VC30	mmu00561	Glycerolipid metabolism
Q8VC30	mmu01100	Metabolic pathways
Q8VC48	mmu04146	Peroxisome
Q8VC66	mmu04520	Adherens junction
Q8VC74	mmu04714	Thermogenesis
Q8VC85	mmu03018	RNA degradation
Q8VC97	mmu00770	Pantothenate and CoA biosynthesis
Q8VC97	mmu00983	Drug metabolism - other enzymes
Q8VC97	mmu00410	beta-Alanine metabolism
Q8VC97	mmu00240	Pyrimidine metabolism
Q8VC97	mmu01100	Metabolic pathways
Q8VCA5	mmu05164	Influenza A
Q8VCB1	mmu03013	Nucleocytoplasmic transport
Q8VCB1	mmu05014	Amyotrophic lateral sclerosis
Q8VCB3	mmu01100	Metabolic pathways
Q8VCB3	mmu04910	Insulin signaling pathway
Q8VCB3	mmu00500	Starch and sucrose metabolism
Q8VCB3	mmu04931	Insulin resistance
Q8VCB3	mmu04151	PI3K-Akt signaling pathway
Q8VCB3	mmu04922	Glucagon signaling pathway
Q8VCB3	mmu05415	Diabetic cardiomyopathy
Q8VCB3	mmu04152	AMPK signaling pathway
Q8VCC1	mmu05202	Transcriptional misregulation in cancer
Q8VCC1	mmu00590	Arachidonic acid metabolism
Q8VCC2	mmu00983	Drug metabolism - other enzymes
Q8VCC8	mmu04261	Adrenergic signaling in cardiomyocytes
Q8VCC8	mmu04072	Phospholipase D signaling pathway
Q8VCC8	mmu04670	Leukocyte transendothelial migration
Q8VCC8	mmu04726	Serotonergic synapse
Q8VCC8	mmu04024	cAMP signaling pathway
Q8VCC8	mmu04015	Rap1 signaling pathway
Q8VCC8	mmu04720	Long-term potentiation
Q8VCD3	mmu04141	Protein processing in endoplasmic reticulum
Q8VCD5	mmu04919	Thyroid hormone signaling pathway
Q8VCE6	mmu01100	Metabolic pathways
Q8VCE6	mmu00230	Purine metabolism
Q8VCE6	mmu01232	Nucleotide metabolism
Q8VCE6	mmu00240	Pyrimidine metabolism
Q8VCE6	mmu00760	Nicotinate and nicotinamide metabolism
Q8VCF0	mmu04623	Cytosolic DNA-sensing pathway
Q8VCF0	mmu05169	Epstein-Barr virus infection
Q8VCF0	mmu05164	Influenza A
Q8VCF0	mmu05161	Hepatitis B
Q8VCF0	mmu05171	Coronavirus disease - COVID-19
Q8VCF0	mmu05168	Herpes simplex virus 1 infection
Q8VCF0	mmu04621	NOD-like receptor signaling pathway
Q8VCF0	mmu04622	RIG-I-like receptor signaling pathway
Q8VCF0	mmu05160	Hepatitis C
Q8VCF0	mmu05162	Measles
Q8VCF1	mmu01232	Nucleotide metabolism
Q8VCF1	mmu01100	Metabolic pathways
Q8VCF1	mmu00240	Pyrimidine metabolism
Q8VCF1	mmu00230	Purine metabolism
Q8VCG4	mmu04810	Regulation of actin cytoskeleton
Q8VCG4	mmu04610	Complement and coagulation cascades
Q8VCG4	mmu05171	Coronavirus disease - COVID-19
Q8VCG4	mmu05146	Amoebiasis
Q8VCG4	mmu05020	Prion disease
Q8VCG4	mmu05322	Systemic lupus erythematosus
Q8VCG9	mmu05152	Tuberculosis
Q8VCG9	mmu05340	Primary immunodeficiency
Q8VCG9	mmu04612	Antigen processing and presentation
Q8VCH0	mmu01212	Fatty acid metabolism
